[2025-09-06 03:48:50 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 765, after: 410, removed: 355
[2025-09-06 03:48:50 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 765, after: 410, removed: 355
[2025-09-06 04:32:31 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 815, after: 459, removed: 356
[2025-09-06 04:32:31 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 815, after: 459, removed: 356
[2025-09-06 04:47:48 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 865, after: 462, removed: 403
[2025-09-06 04:47:48 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 865, after: 462, removed: 403
[2025-09-06 05:28:52 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 915, after: 511, removed: 404
[2025-09-06 05:28:52 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 915, after: 511, removed: 404
[2025-09-06 05:47:53 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 965, after: 513, removed: 452
[2025-09-06 05:47:53 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 965, after: 513, removed: 452
[2025-09-06 06:36:03 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 1015, after: 562, removed: 453
[2025-09-06 06:36:03 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 1015, after: 562, removed: 453
[2025-09-06 06:49:34 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 1065, after: 569, removed: 496
[2025-09-06 06:49:34 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 1065, after: 569, removed: 496
[2025-09-06 07:24:37 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 1115, after: 618, removed: 497
[2025-09-06 07:24:37 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 1115, after: 618, removed: 497
[2025-09-06 07:47:49 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 1165, after: 624, removed: 541
[2025-09-06 07:47:49 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 1165, after: 624, removed: 541
[2025-09-06 08:31:27 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 1215, after: 673, removed: 542
[2025-09-06 08:31:27 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 1215, after: 673, removed: 542
[2025-09-06 08:48:02 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 1265, after: 679, removed: 586
[2025-09-06 08:48:02 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 1265, after: 679, removed: 586
[2025-09-06 09:25:51 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 1315, after: 728, removed: 587
[2025-09-06 09:25:51 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 1315, after: 728, removed: 587
[2025-09-06 09:47:48 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 1365, after: 736, removed: 629
[2025-09-06 09:47:48 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 1365, after: 736, removed: 629
[2025-09-06 10:29:24 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 1415, after: 785, removed: 630
[2025-09-06 10:29:24 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 1415, after: 785, removed: 630
[2025-09-06 10:47:52 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 1465, after: 788, removed: 677
[2025-09-06 10:47:52 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 1465, after: 788, removed: 677
[2025-09-06 11:22:00 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 1515, after: 838, removed: 677
[2025-09-06 11:22:00 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 1515, after: 838, removed: 677
[2025-09-06 11:47:32 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 1565, after: 845, removed: 720
[2025-09-06 11:47:32 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 1565, after: 845, removed: 720
[2025-09-06 12:49:18 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 1615, after: 895, removed: 720
[2025-09-06 12:49:18 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 1615, after: 895, removed: 720
[2025-09-06 13:01:06 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 1615, after: 895, removed: 720
[2025-09-06 13:01:06 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 1615, after: 895, removed: 720
[2025-09-06 13:28:18 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 1665, after: 945, removed: 720
[2025-09-06 13:28:18 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 1665, after: 945, removed: 720
[2025-09-06 13:47:51 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 1715, after: 951, removed: 764
[2025-09-06 13:47:51 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 1715, after: 951, removed: 764
[2025-09-06 14:27:15 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 1765, after: 1001, removed: 764
[2025-09-06 14:27:15 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 1765, after: 1001, removed: 764
[2025-09-06 14:47:55 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 1815, after: 1008, removed: 807
[2025-09-06 14:47:55 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 1815, after: 1008, removed: 807
[2025-09-06 15:25:35 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 1865, after: 1058, removed: 807
[2025-09-06 15:25:35 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 1865, after: 1058, removed: 807
[2025-09-06 15:47:25 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 1915, after: 1064, removed: 851
[2025-09-06 15:47:25 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 1915, after: 1064, removed: 851
[2025-09-06 16:31:24 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 1965, after: 1114, removed: 851
[2025-09-06 16:31:24 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 1965, after: 1114, removed: 851
[2025-09-06 16:47:59 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 2015, after: 1124, removed: 891
[2025-09-06 16:47:59 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 2015, after: 1124, removed: 891
[2025-09-06 16:59:50 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 2065, after: 1130, removed: 935
[2025-09-06 16:59:50 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 2065, after: 1130, removed: 935
[2025-09-06 17:08:17 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 2115, after: 1133, removed: 982
[2025-09-06 17:08:17 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 2115, after: 1133, removed: 982
[2025-09-06 17:24:36 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 2165, after: 1183, removed: 982
[2025-09-06 17:24:36 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 2165, after: 1183, removed: 982
[2025-09-06 17:41:57 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 2215, after: 1190, removed: 1025
[2025-09-06 17:41:57 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 2215, after: 1190, removed: 1025
[2025-09-06 18:32:29 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 2265, after: 1240, removed: 1025
[2025-09-06 18:32:29 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 2265, after: 1240, removed: 1025
[2025-09-06 18:45:18 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 2315, after: 1244, removed: 1071
[2025-09-06 18:45:18 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 2315, after: 1244, removed: 1071
[2025-09-06 19:18:18 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 2365, after: 1294, removed: 1071
[2025-09-06 19:18:18 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 2365, after: 1294, removed: 1071
[2025-09-06 19:41:27 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 2415, after: 1299, removed: 1116
[2025-09-06 19:41:27 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 2415, after: 1299, removed: 1116
[2025-09-06 20:25:19 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 2465, after: 1349, removed: 1116
[2025-09-06 20:25:19 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 2465, after: 1349, removed: 1116
[2025-09-06 20:41:50 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 2515, after: 1355, removed: 1160
[2025-09-06 20:41:50 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 2515, after: 1355, removed: 1160
[2025-09-06 21:21:23 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 2565, after: 1405, removed: 1160
[2025-09-06 21:21:23 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 2565, after: 1405, removed: 1160
[2025-09-06 21:41:59 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 2615, after: 1411, removed: 1204
[2025-09-06 21:41:59 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 2615, after: 1411, removed: 1204
[2025-09-06 22:24:01 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 2665, after: 1461, removed: 1204
[2025-09-06 22:24:01 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 2665, after: 1461, removed: 1204
[2025-09-06 22:42:02 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 2715, after: 1463, removed: 1252
[2025-09-06 22:42:02 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 2715, after: 1463, removed: 1252
[2025-09-06 23:22:41 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 2765, after: 1513, removed: 1252
[2025-09-06 23:22:41 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 2765, after: 1513, removed: 1252
[2025-09-06 23:41:57 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 2815, after: 1516, removed: 1299
[2025-09-06 23:41:57 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 2815, after: 1516, removed: 1299
[2025-09-07 02:04:19 UTC] Cleaned all_metars.csv → clean_metars.csv — before: 2865, after: 1566, removed: 1299
[2025-09-07 02:04:19 UTC] Cleaned all_metars_09_2025.csv → clean_metars_09_2025.csv — before: 2865, after: 1566, removed: 1299
