icao,observed_utc,observed_local,flight_category,temp_c,dewpoint_c,rh_percent,wind_dir_deg,wind_kts,vis_m,altimeter_hg,conditions,clouds,raw_text,fetched_at_utc,fetched_at_local
CYYT,2026-04-01T05:00:00Z,2026-04-01T01:00:00Z,MVFR,-4,-6,85,90,8,24140.16,30.19,NA,OVC  ft,METAR CYYT 010500Z 09008KT 15SM OVC011 M04/M06 A3019 RMK ST8 SLP231,2026-04-01T06:05:54Z,2026-04-01T02:05:54Z
CYYT,2026-04-01T07:00:00Z,2026-04-01T03:00:00Z,MVFR,-4,-6,85,110,8,24140.16,30.16,NA,OVC  ft,METAR CYYT 010700Z 11008KT 15SM OVC012 M04/M06 A3016 RMK ST8 SLP223,2026-04-01T07:51:29Z,2026-04-01T03:51:29Z
CYYT,2026-04-01T09:00:00Z,2026-04-01T05:00:00Z,MVFR,-3,-5,86,100,11,24140.16,30.17,NA,OVC  ft,METAR CYYT 010900Z 10011KT 15SM -SHSN OVC012 M03/M05 A3017 RMK SC8 CVCTV CLD EMBD SLP227,2026-04-01T09:23:02Z,2026-04-01T05:23:02Z
CYYT,2026-04-01T11:00:00Z,2026-04-01T07:00:00Z,IFR,-3,-5,86,100,11,24140.16,30.15,NA,OVC  ft,METAR CYYT 011100Z 10011G19KT 15SM -SN OVC009 M03/M05 A3015 RMK ST8 PRESRR SLP219,2026-04-01T11:11:23Z,2026-04-01T07:11:23Z
CYYZ,2026-04-01T05:00:00Z,2026-04-01T01:00:00Z,MVFR,8,7,93,340,19,9999,29.87,NA,SCT  ft; OVC  ft,METAR CYYZ 010500Z 34019G24KT 10SM SCT007 OVC017 08/07 A2987 RMK SF3SC5 SLP119,2026-04-01T06:05:53Z,2026-04-01T02:05:53Z
CYYZ,2026-04-01T07:00:00Z,2026-04-01T03:00:00Z,MVFR,6,3,81,330,15,24140.16,29.94,NA,BKN  ft,METAR CYYZ 010700Z 33015KT 15SM BKN030 06/03 A2994 RMK SC6 SLP143,2026-04-01T07:51:27Z,2026-04-01T03:51:27Z
CYYZ,2026-04-01T09:00:00Z,2026-04-01T05:00:00Z,VFR,3,1,86,340,16,24140.16,30.01,NA,SCT  ft,METAR CYYZ 010900Z 34016KT 15SM SCT014 03/01 A3001 RMK SC3 SLP169,2026-04-01T09:23:01Z,2026-04-01T05:23:01Z
CYYZ,2026-04-01T11:00:00Z,2026-04-01T07:00:00Z,MVFR,2,-1,80,340,18,24140.16,30.1,NA,BKN  ft,METAR CYYZ 011100Z 34018KT 15SM BKN010 02/M01 A3010 RMK SC7 SLP200,2026-04-01T11:11:22Z,2026-04-01T07:11:22Z
CYZF,2026-04-01T05:00:00Z,2026-04-01T01:00:00Z,VFR,-14,-17,78,340,3,24140.16,29.98,NA,FEW  ft; SCT  ft; BKN  ft,METAR CYZF 010500Z 34003KT 15SM FEW024 SCT088 BKN240 M14/M17 A2998 RMK SC1AC3CI1 SLP178,2026-04-01T06:05:54Z,2026-04-01T02:05:54Z
CYZF,2026-04-01T07:00:00Z,2026-04-01T03:00:00Z,VFR,-14,-16,84,50,3,24140.16,29.98,NA,FEW  ft; SCT  ft; SCT  ft,METAR CYZF 010700Z 05003KT 15SM FEW047 SCT078 SCT240 M14/M16 A2998 RMK SC2AC2CI1 CI TR SLP177,2026-04-01T07:51:30Z,2026-04-01T03:51:30Z
CYZF,2026-04-01T09:15:00Z,2026-04-01T05:15:00Z,VFR,-15,-16,92,40,4,24140.16,29.99,NA,SCT  ft,SPECI CYZF 010915Z 04004KT 15SM SCT062 M15/M16 A2999 RMK SC4 SLP179,2026-04-01T09:23:02Z,2026-04-01T05:23:02Z
CYZF,2026-04-01T11:00:00Z,2026-04-01T07:00:00Z,VFR,-17,-18,91,360,4,24140.16,30,NA,SCT  ft,METAR CYZF 011100Z 36004KT 15SM SCT051 M17/M18 A3000 RMK SC3 SLP182,2026-04-01T11:11:24Z,2026-04-01T07:11:24Z
CYZV,2026-04-01T05:00:00Z,2026-04-01T01:00:00Z,MVFR,-8,-18,44,40,10,24140.16,30.1,NA,BKN  ft; OVC  ft,METAR CYZV 010500Z 04010KT 15SM BKN027 OVC150 M08/M18 A3010 RMK SC5AC3 SLP199,2026-04-01T06:05:54Z,2026-04-01T02:05:54Z
CYZV,2026-04-01T07:00:00Z,2026-04-01T03:00:00Z,VFR,-8,-17,48,40,10,24140.16,30.11,NA,SCT  ft; OVC  ft,METAR CYZV 010700Z 04010KT 15SM SCT030 OVC130 M08/M17 A3011 RMK SC3AC5 SLP201,2026-04-01T07:51:29Z,2026-04-01T03:51:29Z
CYZV,2026-04-01T09:00:00Z,2026-04-01T05:00:00Z,MVFR,-8,-16,52,50,8,24140.16,30.11,NA,BKN  ft; OVC  ft,METAR CYZV 010900Z 05008KT 15SM BKN018 OVC110 M08/M16 A3011 RMK SC7AC1 SLP202,2026-04-01T09:23:02Z,2026-04-01T05:23:02Z
CYZV,2026-04-01T11:04:00Z,2026-04-01T07:04:00Z,IFR,-9,-13,72,60,6,4023.36,30.15,NA,BKN  ft; OVC  ft,SPECI CYZV 011104Z 06006KT 2 1/2SM -SN DRSN BKN023 OVC032 M09/M13 A3015 RMK SN6SC1SC1 SLP216,2026-04-01T11:11:23Z,2026-04-01T07:11:23Z
